CODIGO_EMPRESA,FRACASO,B11,B12,B13,B14,B21,B22,B23,B24,B31,B32,B41,B42,B43,B44,B45,B46,B47,B48,B51,B52,B53,B54,B61,B62,B63,B64,B65,B66,B67,B68,B69,B610,B611,B612,B613,B81,B82,B83,B84,B85
321028406,0,0.091777452,0.122193584,0.586219079,0.154371282,0.030967852,0.041230964,0.197803984,0.052088469,0.777021414,0.014535038,0.157998763,0.451083979,0.990825945,0.21380453,0.208443548,0.263333774,0.791556452,1.025719111,0.203339007,0.580529662,1.275159122,0.199605173,0.118670091,0.22013115,0.405390696,2.951583044,1.343739363,0.160584822,6.387397636,1.331411824,0.325766985,2.042917139,0.44082913,0.415726956,0.051447895,0.002422546,0.002467863,0.001917582,0.001440262,0.046508305
321028699,0,0.003553117,0.009909984,0.029066204,0.015036662,0.000999078,0.002786525,0.008172939,0.004228062,0.659054772,0,0.04866433,0.276620073,0.572589934,-0.086464838,0.340945228,0.517324571,0.659054772,-0.25360331,0.073839584,0.419722434,0.868804777,0.073839584,0.01744807,0.081731067,0.106116794,10.08276574,4.871017159,-0.031001033,8.180479354,2.789095395,0.111311554,1.309704153,-0.197773923,0.177078843,0.020328992,0.015431724,0.015431724,0.010170351,0.003646469,3.649833686
321028977,0,-0.009979759,-0.00928626,-0.031734722,-0.013127709,0.015134524,0.014082817,0.048126401,0.019908459,0.248827907,0.458550647,0.001230366,0.087153351,0.966688664,0.717860757,0.292621446,0.413670225,0.707378554,2.453206242,0.004944644,0.350255533,3.884968834,0.001739331,0.001322249,0.090744783,0.945219133,10.67669131,0.962574054,0.771470699,3.179908513,0.930509426,0.010461178,8.21926663,6.103608312,0.147565571,0.021169731,0,0,0,0,0
321029044,0,-0.006309959,-0.007797469,-0.022362481,-0.011971892,0.003018964,0.003730655,0.010699202,0.005727884,0.529426827,0.121887843,0.002192904,0.364184427,0.984408638,0.454981812,0.34868533,0.535356175,0.65131467,1.304849307,0.004142034,0.687884347,1.859385639,0.003366889,0.001774567,0.292935011,0.501905084,3.393171021,1.255312069,0.368185699,3.543997801,1.235740044,0.006581249,2.954364854,1.365471839,0.326340403,0.056700497,0.000144954,0.000178326,9.44107E-05,7.64002E-05,0.025306748
321029098,1,-0.001029335,-0.003490525,0.006554202,-0.002277574,-0.173203946,-0.587343071,1.102861363,-0.383242386,1.532562923,0,0.053111772,0.26113821,0.458126969,-1.074435954,-0.532562923,-0.347498243,1.532562923,2.017481704,0.034655525,0.170393141,0.298928652,0.034655525,0.015662343,0.050041123,0.058090803,12.98564851,7.40198513,-0.316844714,-6.367414757,3.391049015,0.052534346,0.453146253,-1.062754779,0.198207152,-0.099928147,0.138586581,0.138586581,0.212392656,0.062633319,-0.361616007
321029272,0,-0.013645725,-0.03663318,-0.046518688,-0.172386434,0.001194716,0.003207322,0.004072822,0.015092843,0.212506166,0,0.051874566,0.448116626,0.893115267,0.680609102,0.787493834,3.70574582,0.212506166,0.864272293,0.244108522,2.108722941,4.202773436,0.244108522,0.019323085,0.144105022,0.165760358,5.990829398,3.005872093,0.253524388,3.409030192,2.684590258,0.098465705,1.69526671,1.29189814,0.193230851,-0.003010927,0.000550661,0.000550661,0.000117019,4.35891E-05,0.036484896
321030087,0,0.006297626,0.004735389,0.007562947,0.012665874,0.006757965,0.005081533,0.008115778,0.013591715,0.296920164,0.076949711,0.01965442,0.076916299,0.438395583,0.141475419,0.626130125,1.674727404,0.373869875,0.225952104,0.066194293,0.259047071,1.476476293,0.052570217,0.026138547,0.019805021,0.480733758,9.775982497,1.715191532,0.188149122,1.200920322,0.751932391,0.047303445,1.05511233,0.340497179,0.608289196,0.055717447,0.064840197,0.081644157,0.024241796,0.03223933,4.770567717
321030166,0,0.012049628,0.01228914,0.019930463,0.032053123,0.085677434,0.087380458,0.141713166,0.227909885,0.21416492,0.169234236,0.033595505,0.394638024,0.524595044,0.310430124,0.616600844,1.608247789,0.383399156,0.503453939,0.156867452,1.842682846,2.449491001,0.087625402,0.032940737,0.353228707,0.12742419,2.58433574,1.944122731,0.304379919,1.654031386,1.019877149,0.042066027,0.656862548,0.388699674,0.960301095,0.177228868,0.026867451,0.048098251,0.010300958,0.010100195,0.117886292
321030203,0,-0.012980801,-0.014693317,-0.03923468,-0.023490448,0.021063276,0.023842088,0.063664092,0.038116738,0.625501794,0,0.073157189,0.739228249,0.962073194,0.336571399,0.374498206,0.598716437,0.625501794,0.898726334,0.116957601,1.181816352,1.538082229,0.116957601,0.064630668,0.587558031,0.196872212,1.531227821,1.17654963,0.29734377,3.022516111,1.13192686,0.108747464,1.430112626,0.500310175,0.611471203,0.01715235,0.009145026,0.009145026,0.00572023,0.005053534,0.239921535
321031289,0,0.008753391,0.014276408,0.046344742,0.02063208,0.003309452,0.005397575,0.01752186,0.007800506,0.691951942,0,0.018008309,0.63026994,0.75235825,0.060406308,0.308048058,0.445187071,0.691951942,0.19609378,0.026025376,0.910857968,1.087298415,0.026025376,0.011041557,0.336000402,0.074856838,2.587712436,2.167793549,0.037037331,5.294489991,1.63095736,0.066533623,2.779667938,0.223177559,0.2016835,0.035728951,0.056825051,0.056825051,0.039320204,0.024108665,7.284790595
321031557,0,-0.035965373,-0.044540192,-0.071829523,-0.117236319,0.035499503,0.043963249,0.070899094,0.115717722,0.173360832,0.206557202,0.106492726,0.46770983,0.741672389,0.568311556,0.620081966,1.6321467,0.379918034,0.916510377,0.614283654,2.697897925,4.278200436,0.280304476,0.085990888,0.291676067,0.221219651,2.647835579,1.669765178,0.458900971,1.997185528,1.238418728,0.435514547,3.033156607,2.32417706,0.25646931,0.059022662,8.30868E-05,0.000182084,3.15662E-05,2.54891E-05,0.000718013
321031613,0,-0.019266044,-0.015497916,-0.032286174,-0.029804665,0.009967966,0.008018392,0.016704389,0.015420493,0.346794383,0.173188512,0.000815762,0.45779203,0.696288704,0.349494321,0.480017105,0.923140182,0.519982895,0.728087224,0.002352292,1.320067603,2.007785414,0.001568824,0.001014104,0.392758409,0.296484208,1.757164958,1.155291057,0.434469568,1.675807187,0.804416114,0.004249766,3.627364287,1.8207149,0.309197015,0.070571205,0.055896148,0.083810587,0.029065041,0.036131848,3.624796527
321032343,0,-0.024160363,-0.031091102,-0.092427789,-0.046850945,0.034106061,0.043889863,0.130476015,0.066137302,0.660722006,0.002895378,0.026687172,0.998422611,0.998422611,0.337700605,0.336382616,0.506892412,0.663617384,1.003918124,0.040390924,1.511108457,1.511108457,0.040214698,0.020738145,0.729025053,0,1.28889711,1.28889711,0.262421359,3.825596079,1.286864018,0.025375909,0.949365522,0.321107823,0.856647166,0.039409651,1.26501E-06,1.27055E-06,8.39483E-07,6.52348E-07,1.9127E-05
321032862,0,-0.024542608,-0.04607452,-0.093466792,-0.090867929,0.009411475,0.017668423,0.035842171,0.034845572,0.34602277,0.161026534,0.053084306,0.254810877,0.499302785,0.153280015,0.492950696,0.9721948,0.507049304,0.310943906,0.153412753,0.736399159,1.442976672,0.104692591,0.028276524,0.066192067,0.130233999,7.367534055,3.759898541,0.081647975,3.808348031,1.877327813,0.077200857,0.726139341,0.222916139,0.40547728,0.039205122,0.058657393,0.085954431,0.02974219,0.015842833,1.68335286
321033305,0,-0.026761694,-0.049180676,-0.069551072,-0.16791862,0.02415268,0.044386021,0.062770494,0.151548128,0.292883995,0,0.00304253,0.636638194,0.863616212,0.570732217,0.707116005,2.414321092,0.292883995,0.807126713,0.010388174,2.173687214,2.948663047,0.010388174,0.001655594,0.343557728,0.123510223,2.886610613,2.127943573,0.310564274,2.598903932,1.837726567,0.006915402,1.962923369,1.297223919,0.254742178,0.015335342,1.96077E-06,1.96077E-06,5.74279E-07,3.12494E-07,1.29383E-05
321033843,0,0.002587658,0.004241117,0.008217972,0.008764055,0.006998869,0.011470999,0.022227246,0.023704243,0.483921736,0,0.017081139,0.497652926,0.72532097,0.241399233,0.516078264,1.066449852,0.483921736,0.467757025,0.035297316,1.028374815,1.49883941,0.035297316,0.010421818,0.291349331,0.138908473,3.2934174,2.259660033,0.147286367,3.175833822,1.638978806,0.065390564,2.776697069,0.924132311,0.17927276,0.019894752,0.026247281,0.026247281,0.01270163,0.007749722,1.107281974
321034545,0,0.014135147,0.023061425,0.028376288,0.123125979,0.046343963,0.075609954,0.093035439,0.403684918,0.183352088,0.00394734,0.078463453,0.167738939,0.308681136,0.125329048,0.812700572,4.339044588,0.187299428,0.154213067,0.427938695,0.914846081,1.683543061,0.418919876,0.048092971,0.054278143,0.086388359,9.726395348,5.285373965,0.076818519,2.007498575,1.631495239,0.220883933,0.868974029,0.352816142,0.277161863,0.05943226,0.0264629,0.027032613,0.004956486,0.003038002,0.065553353
321034564,0,-0.069001033,-0.14593843,-0.451921711,-0.215543623,-0.058245155,-0.123189554,-0.381476174,-0.181944692,0.677071434,0,0.087189087,0.806520942,0.942326293,0.265254859,0.322928566,0.476949034,0.677071434,0.821404134,0.128773838,1.191190325,1.391767908,0.128773838,0.041223803,0.33146496,0.06421002,2.622396944,2.244464649,0.125414939,6.549491976,2.115018052,0.11021431,1.191179377,0.335304363,0.332831005,-0.041202119,0.020858862,0.020858862,0.014122939,0.006677456,-0.114643969
321034699,0,0.029945641,0.039078908,0.065188039,0.09757036,0.018953512,0.024734236,0.041259504,0.061755265,0.311956266,0.088564008,0.15597181,0.434820826,0.903764437,0.591808171,0.599479725,1.496752508,0.400520275,0.987202979,0.499979729,1.393851871,2.897086978,0.389423007,0.119519101,0.213678252,0.359345185,3.00122432,1.443954623,0.453494645,2.176879019,1.304994837,0.588693202,3.411129115,2.233694975,0.233941193,0.030916765,0.043149801,0.055399977,0.01728237,0.013243248,0.698722623
321035409,1,0.001447161,0.000587252,0.000801433,0.002197403,0.161941663,0.065715253,0.089682822,0.245895994,0.053444716,0.213803447,0.000800089,0.221941636,0.377367331,0.323922615,0.732751837,2.741840502,0.267248163,0.44206319,0.014970413,4.152732984,7.06089127,0.002993807,0.001971655,0.536630014,0.383014512,1.828389859,1.075333777,0.798240359,0.553797093,0.405795837,0.005877016,2.771932567,2.379357117,0.48033479,0.14484906,0.031989653,0.159962981,0.008549176,0.021067678,0.130094244
321035644,0,-0.001739812,-0.000951851,-0.0023645,-0.001593215,0.08384266,0.045870327,0.113946772,0.076778035,0.538524059,0.058916695,0.065469624,0.46834345,0.646381565,0.107857507,0.402559247,0.673806138,0.597440753,0.267929522,0.12157233,0.869679715,1.200283543,0.109583459,0.11966663,0.726565676,0.32542147,1.168160013,0.846404229,0.197144012,1.359054834,0.54710009,0.358153843,3.536052695,0.590038218,0.577706473,0.243585724,0.054765063,0.060756581,0.03271888,0.059804195,0.713290761
321035873,0,0.016401916,0.01231422,0.018821717,0.035616577,0.020639471,0.015495688,0.023684444,0.044818378,0.242463523,0.103280538,0.048039839,0.092598312,0.483018731,0.240555208,0.654255939,1.892312875,0.345744061,0.367677531,0.198132233,0.381906157,1.992129476,0.138946246,0.06398663,0.059349626,0.520020199,8.107915977,1.554348282,0.320407338,1.147531555,0.750779335,0.110260209,1.108616247,0.552118158,0.603588009,0.023264154,0.010732025,0.015303473,0.003710534,0.004942243,0.239455907
321036177,0,-0.229704682,-0.081567945,-0.525964619,-0.096539546,-0.328871037,-0.116781837,-0.753030056,-0.138216863,0.84491743,0,0.000236932,0.489086882,0.893859146,0.048941716,0.15508257,0.183547605,0.84491743,0.315584893,0.00028042,0.578857607,1.057924851,0.00028042,0.000667228,1.376657488,1.13988509,0.726045201,0.397265257,0.137825483,2.2897427,0.355099183,0.001791595,6.759037982,0.37007947,0.331410736,-0.041010578,0.081468467,0.081468467,0.068834128,0.193844793,-0.589424946
321036285,0,0.022764683,0.017673227,0.049201143,0.027580096,0.023686614,0.018388962,0.051193705,0.028697043,0.261072933,0.379723488,0.02308422,0.62647293,0.824230223,0.56315729,0.359203579,0.56055803,0.640796421,1.567794205,0.088420578,2.399608891,3.157088001,0.036024264,0.029734522,0.777218162,0.254728928,1.239230032,0.941901969,0.725396525,2.161292687,0.776344069,0.225989443,8.069032957,5.513186255,0.183327643,0.051752816,0.005073993,0.012453979,0.003251397,0.004188087,0.176812408
321036580,0,0.052951188,0.101039809,0.245564548,0.171678531,0.026488086,0.050543742,0.122840208,0.085879768,0.588540733,0,0.136270827,0.520852068,0.971987637,0.383446904,0.411459267,0.699117739,0.588540733,0.931919476,0.231540179,0.884988987,1.651521436,0.231540179,0.071414448,0.201544657,0.236423294,3.663552449,1.963161665,0.200950194,4.637564452,1.908168868,0.115718937,0.825395861,0.325616783,0.607563212,-0.009573877,0.010420377,0.010420377,0.006132816,0.00321398,0.121336803
321036606,0,-0.028646716,-0.023632803,-0.030490046,-0.1050809,0.067766472,0.055905594,0.072127041,0.248578643,0.224901036,0,0.131529946,0.311762442,0.973577094,0.748676058,0.775098964,3.446400147,0.224901036,0.965910281,0.584834771,1.386220567,4.328913334,0.584834771,0.159435214,0.179757509,0.802224616,2.646163043,0.847364073,0.907514454,1.064346993,0.824974252,0.505359558,3.740642379,2.876535826,0.42674686,0.111258193,0.006505643,0.006505643,0.001463126,0.001773541,0.026171368
321036904,0,-0.005682661,-0.010294153,-0.024269751,-0.017876624,0.019135942,0.0346648,0.081726598,0.060198213,0.416984633,0.158859698,0.068382778,0.397242041,0.85185821,0.434873577,0.424155669,0.736580436,0.575844331,1.025268808,0.163993521,0.952653909,2.042900727,0.118752195,0.037749212,0.17781609,0.250960878,4.560197466,2.126530128,0.240062413,4.270842714,1.811502147,0.077156269,0.961151369,0.490667729,0.517182186,0.02792561,0.058557103,0.080865752,0.033719776,0.018614262,0.972738233
321036932,0,-0.751754912,-0.577371758,-1.021262441,-1.328363296,0.021091785,0.016199164,0.028653285,0.03726953,0.434648985,0,0.040594222,0.58528706,0.754830191,0.320181207,0.565351015,1.300707089,0.434648985,0.566340553,0.093395413,1.346574089,1.736643172,0.093395413,0.052854863,0.680730342,0.220750114,1.312231139,1.017489648,0.416885294,1.358504513,0.768031906,0.096395264,1.792423964,0.760304071,0.558978853,0.010664949,0.051782158,0.051782158,0.022507062,0.029304853,1.389396572
321037198,0,0.009752406,0.018299819,0.037860928,0.035419676,0.05323517,0.099892679,0.206670322,0.193344332,0.511675051,0.004981826,0.055098201,0.937278898,0.992542719,0.480867668,0.483343123,0.935520546,0.516656877,0.994878472,0.107682016,1.831785421,1.939791118,0.1066437,0.029363134,0.470134947,0.029451396,2.002009693,1.890539726,0.256265747,3.882213999,1.876441439,0.232619498,4.19042336,2.030178723,0.203039992,0.076811821,0,0,0,0,0
321037274,0,0.005418263,0.009234977,0.028469823,0.013668846,0.01755274,0.029917179,0.092229445,0.044280925,0.534423283,0.141198981,0.023558712,0.390645184,0.762895773,0.22847249,0.324377736,0.480117003,0.675622264,0.704340849,0.044082496,0.730965878,1.427512232,0.03486965,0.013822158,0.213421385,0.218403547,4.363080563,2.234140585,0.134047343,5.254418591,1.704416408,0.056949011,1.844165319,0.552291752,0.322416215,0.079705108,0.04877518,0.061661979,0.032953597,0.019334241,1.101494151
321037576,0,-0.026120382,-0.033158612,-0.172021047,-0.041076474,0.022601713,0.028691825,0.148848141,0.035543074,0.807240957,0,0.025834459,0.59237341,0.985008967,0.17776801,0.192759043,0.238787492,0.807240957,0.922229159,0.032003405,0.733824771,1.220216788,0.032003405,0.02035085,0.423369679,0.309294933,2.142995528,1.288773616,0.140035063,6.585701747,1.269453569,0.117844321,4.493134964,0.810891769,0.19686789,0.024175222,0.021326061,0.021326061,0.01721527,0.013561165,0.600006079
321038124,0,0.04872646,0.074929105,0.108202612,0.24366307,0.080552484,0.123869568,0.178875896,0.402813287,0.307511126,0,0.12879367,0.350512935,0.409516613,0.102005487,0.692488874,2.251914857,0.307511126,0.147302709,0.418826048,1.139838222,1.331713158,0.418826048,0.083754631,0.144184224,0.038370141,4.387141439,3.755036486,0.066334254,2.220613041,1.537749824,0.231168306,0.735030395,0.183086915,0.471683689,0.109373506,0.02923191,0.02923191,0.008989138,0.005845644,0.072569379
321039289,0,0.019617892,0.034302189,0.074510256,0.063565974,0.046164787,0.080719846,0.175337392,0.149583327,0.539631306,0,0.1065551,0.751793623,0.857715439,0.318084133,0.460368694,0.853117097,0.539631306,0.690933456,0.197459077,1.393161617,1.589447145,0.197459077,0.060940322,0.368900808,0.060578139,2.325791913,2.038572991,0.181916676,3.798076525,1.748515528,0.147910928,1.190609244,0.441537941,0.490741729,0.078734834,0.073025031,0.073025031,0.039406593,0.022537171,0.488189641
321039329,0,0.009526274,0.010856274,0.022862704,0.02067257,0.034786117,0.039642741,0.083485392,0.075487905,0.525153555,0,0.189836162,0.416173188,0.696023212,0.170869657,0.474846445,0.904204952,0.525153555,0.359841921,0.36148696,0.792479046,1.325370847,0.36148696,0.166579373,0.198608525,0.245565656,2.738316373,1.637321624,0.149936451,2.39996291,1.139613856,0.682892825,2.503786699,0.614665096,0.318685278,0.074753335,0.022995363,0.022995363,0.012076097,0.010596656,0.304623143
321039677,0,0.039593803,0.046496028,0.278107678,0.055830103,0.082999875,0.0974689,0.582992803,0.117035778,0.832812858,0,0.076932656,0.390759,0.401040538,-0.43177232,0.167187142,0.200749953,0.832812858,-2.582568939,0.092376883,0.46920385,0.481549407,0.092376883,0.065512187,0.265764932,0.008755268,3.005243327,2.928197439,-0.367676749,7.02402028,1.174325876,0.127824671,0.666334397,-0.717395678,0.599267192,0.086751212,2.80881E-05,2.80881E-05,2.33922E-05,1.99196E-05,0.000239996
321040869,1,-0.003792838,-0.003572223,-0.004398883,-0.019008781,-0.006023918,-0.005673531,-0.006986461,-0.030190417,0.187924897,0,0.014736966,0.636436676,0.920793058,0.732868161,0.812075103,4.321274706,0.187924897,0.902463527,0.078419443,3.386654389,4.899792811,0.078419443,0.015647095,0.660094821,0.301917745,1.47985492,1.022850834,0.778128845,1.159786753,0.941833947,0.065863798,4.11529272,3.27540155,0.244303361,0.006735896,0.000772848,0.000772848,0.000145237,0.000154207,-0.025599129
321041171,0,-0.006675206,-0.013170474,-0.021010168,-0.03529651,0.0527135,0.104006035,0.165915393,0.278733342,0.370530901,0.002607219,0.026578835,0.627897502,0.889953142,0.519422241,0.626861879,1.679972762,0.373138121,0.828607159,0.071731764,1.694588765,2.401832448,0.071230554,0.013470982,0.30257476,0.132817966,3.142302057,2.217019661,0.263259381,3.147493377,1.973043613,0.061994158,2.075783056,1.211533321,0.309330432,0.092036052,0.072067802,0.072574903,0.026891244,0.013629321,0.258554653
321041662,0,-0.02039123,-0.047392259,-0.074522746,-0.130178324,0.041867226,0.097305677,0.15300993,0.267281834,0.364056456,0,0.016182965,0.220009819,0.890391509,0.526335053,0.635943544,1.746826715,0.364056456,0.827644306,0.044451802,0.604328849,2.445751185,0.044451802,0.006962963,0.087699558,0.288441766,10.56384289,2.610255308,0.226463543,3.654647,2.324149164,0.029815869,1.640477869,0.969731851,0.291571413,0.058039285,0.008088497,0.008088497,0.002944669,0.001266988,0.030262051
321042075,0,-0.007826541,-0.011009586,-0.025477549,-0.019387475,0.00788566,0.011092749,0.025669999,0.019533922,0.447645954,0.12022511,0.045722395,0.187855596,0.781023641,0.333377687,0.432128936,0.760963118,0.567871064,0.771477351,0.102139636,0.41965217,1.744735173,0.080515451,0.032503328,0.100578693,0.421673783,7.488192661,1.801096434,0.236992926,3.255275862,1.406698894,0.193583192,3.306761365,1.411481545,0.169678932,0.001775266,0.000126572,0.000160566,7.18765E-05,5.10959E-05,0.006479597
